Employee ID,First Name,Last Name,Gender,State,City,Hire Date,Department,Job Title,Education Level,Performance Rating,Overtime,Salary,Birth Date,Termination Date,Adjusted Salary
E000144,Scott,Rodgers,Male,California,San Francisco,2017-07-02 15:53:34.473498512,Engineering,Software Engineer,Bachelor's,Excellent,No,88196,1959-07-02 15:53:34.473498512,,94457.916
E000145,Daniel,Richards,Male,Texas,Dallas,2022-04-13 22:31:53.050482560,HR,HR Specialist,Bachelor's,Good,No,53685,1982-04-13 22:31:53.050482560,,54758.700000000004
E000146,Beth,Garcia,Female,Texas,Houston,2015-06-11 18:21:05.747608614,Finance,Financial Analyst,Bachelor's,Excellent,Yes,75888,1984-06-11 18:21:05.747608614,,75888.0
E000147,Susan,Clark,Male,New York,Buffalo,2015-09-26 00:17:46.339777320,Finance,Financial Analyst,Bachelor's,Satisfactory,No,73095,1962-09-26 00:17:46.339777320,,78284.745
E000148,Raymond,Savage,Male,New York,Rochester,2019-05-13 09:20:09.115951408,HR,HR Assistant,Bachelor's,Excellent,Yes,50249,1986-05-13 09:20:09.115951408,,51253.98
E000149,Samantha,Davidson,Female,New York,Rochester,2019-04-26 12:48:07.163984624,Sales,Sales Associate,Associate's,Excellent,No,49478,1975-04-26 12:48:07.163984624,,51951.9
E000150,David,Mcdaniel,Male,Florida,Orlando,2015-03-22 02:03:15.435263342,HR,HR Specialist,Bachelor's,Satisfactory,Yes,68730,1966-03-22 02:03:15.435263342,,73609.83000000002
E000151,Tiffany,Heath,Female,Texas,Dallas,2021-03-19 02:03:44.670145472,Engineering,Senior Software Engineer,Master's,Good,No,100989,1978-03-19 02:03:44.670145472,,116642.29500000001
E000152,Michelle,Hawkins,Male,California,San Francisco,2018-10-01 13:31:20.142714224,Finance,Accountant,Bachelor's,Excellent,Yes,55184,1992-10-01 13:31:20.142714224,,56287.68
E000153,Joyce,Hernandez,Male,Florida,Miami,2016-05-15 08:31:47.400269160,Finance,Accountant,Bachelor's,Excellent,No,57455,1979-05-15 08:31:47.400269160,2021-06-04 10:52:36.819505976,61534.305
E000154,John,Anderson,Male,Florida,Orlando,2020-04-10 11:01:02.067957440,HR,HR Specialist,Bachelor's,Excellent,Yes,62553,1960-04-10 11:01:02.067957440,,66994.263
E000155,Andrew,Mcdaniel,Female,New York,Rochester,2017-02-01 07:41:47.629001656,Finance,Accountant,Bachelor's,Satisfactory,No,60947,1967-02-01 07:41:47.629001656,,63994.350000000006
E000156,Katherine,Keller,Female,California,San Francisco,2022-07-30 09:48:38.158795456,Sales,Sales Manager,Bachelor's,Needs Improvement,Yes,82900,1996-07-30 09:48:38.158795456,,82900.0
E000157,Bobby,Stephens,Female,California,San Diego,2023-08-26 10:37:32.229010208,HR,HR Manager,Master's,Excellent,No,80117,1964-08-26 10:37:32.229010208,,92535.13500000001
E000158,Michael,Brown,Male,California,San Diego,2016-07-17 05:05:30.891081112,Engineering,Senior Software Engineer,Master's,Needs Improvement,No,102561,1957-07-17 05:05:30.891081112,,120827.11410000002
E000159,Paige,Mcdonald,Male,New York,Buffalo,2022-08-23 00:34:55.703307936,Finance,Accountant,Bachelor's,Satisfactory,No,67259,1966-08-23 00:34:55.703307936,2023-08-02 11:05:53.914156260,72034.38900000001
E000160,William,Fields,Female,California,San Diego,2016-03-23 10:50:43.086463464,HR,HR Manager,Master's,Needs Improvement,Yes,83395,1984-03-23 10:50:43.086463464,,91734.50000000001
E000161,Shari,Martin,Male,Florida,Miami,2022-03-15 02:25:15.712276864,Finance,Finance Manager,Master's,Good,No,96032,1983-03-15 02:25:15.712276864,,107747.90400000001
E000162,Tina,Odom,Male,California,San Francisco,2015-01-11 19:25:19.304528206,Sales,Sales Representative,Bachelor's,Good,No,55511,1975-01-11 19:25:19.304528206,2015-10-05 00:25:58.107477321,59452.281
E000163,Andrew,Shaw,Female,Florida,Tampa,2022-10-18 15:45:44.041360672,HR,HR Specialist,Bachelor's,Good,No,69125,1982-10-18 15:45:44.041360672,,69125.0
E000164,Hannah,Lee,Male,New York,Rochester,2022-08-15 20:39:05.426109280,Sales,Sales Associate,Associate's,Needs Improvement,No,46449,1970-08-15 20:39:05.426109280,2023-08-13 01:34:40.365335156,49746.87900000001
E000165,Ashlee,Jones,Female,Florida,Miami,2020-10-06 18:56:09.121306688,Sales,Sales Representative,Bachelor's,Satisfactory,No,69881,1973-10-06 18:56:09.121306688,,73375.05
E000166,Lisa,Lam,Female,California,San Francisco,2019-03-24 02:14:31.580848656,Finance,Accountant,Bachelor's,Satisfactory,No,51382,1991-03-24 02:14:31.580848656,,51382.0
E000167,Elizabeth,Burton,Male,Florida,Orlando,2021-10-05 20:27:59.867561440,Finance,Finance Manager,Master's,Good,No,93350,1980-10-05 20:27:59.867561440,,104738.70000000001
E000168,Lisa,Knight,Female,Texas,Houston,2020-08-18 15:16:28.587330592,HR,HR Specialist,Bachelor's,Satisfactory,No,64267,1968-08-18 15:16:28.587330592,,67480.35
E000169,Dustin,Brown,Female,New York,Rochester,2017-02-10 21:34:30.344485600,Sales,Sales Representative,Bachelor's,Satisfactory,Yes,51657,1980-02-10 21:34:30.344485600,,51657.0
E000170,Shannon,Nolan,Male,New York,New York City,2016-01-17 02:05:17.843061268,Sales,Sales Manager,Bachelor's,Needs Improvement,No,80111,1983-01-17 02:05:17.843061268,,81713.22
E000171,Jessica,Stafford,Male,Florida,Orlando,2021-12-15 20:36:42.777056896,Finance,Finance Manager,Master's,Satisfactory,No,94326,1982-12-15 20:36:42.777056896,,105833.77200000001
E000172,Jeffrey,Myers,Male,New York,New York City,2019-07-17 16:19:00.909165280,Engineering,Engineering Manager,Master's,Excellent,Yes,145911,1959-07-17 16:19:00.909165280,,171897.74910000002
E000173,David,Brooks,Female,California,Los Angeles,2020-08-20 13:40:32.435986560,Sales,Sales Associate,Associate's,Satisfactory,No,38157,1973-08-20 13:40:32.435986560,,40064.85
E000174,Katelyn,Cruz,Male,California,San Diego,2023-08-06 07:36:37.561856192,Finance,Financial Analyst,Bachelor's,Excellent,No,68860,1997-08-06 07:36:37.561856192,,70237.2
E000175,Michael,Ray,Female,New York,Rochester,2020-07-13 11:06:36.586418752,Finance,Finance Manager,Master's,Satisfactory,Yes,97280,1979-07-13 11:06:36.586418752,,112358.40000000002
E000176,Kaitlyn,Collins,Male,New York,New York City,2020-01-28 01:16:31.053522176,HR,HR Manager,Master's,Satisfactory,Yes,74836,1961-01-28 01:16:31.053522176,,88164.29160000001
E000177,Francisco,Jackson,Female,Florida,Orlando,2022-02-13 12:38:04.057371936,Engineering,Senior Software Engineer,Master's,Good,No,139249,1972-02-13 12:38:04.057371936,,160832.59500000003
E000178,Craig,Carlson,Female,Texas,Houston,2023-08-22 09:22:14.294573632,Engineering,Senior Software Engineer,Master's,Excellent,Yes,134317,1986-08-22 09:22:14.294573632,,147748.7
E000179,Mitchell,Mckinney,Male,Florida,Miami,2021-10-18 10:51:40.989205504,Sales,Sales Associate,Associate's,Good,Yes,46301,1988-10-18 10:51:40.989205504,,47227.020000000004
E000180,Brian,Gibson,Female,California,San Francisco,2015-12-11 12:57:12.904201416,Sales,Sales Representative,Bachelor's,Excellent,No,52093,1979-12-11 12:57:12.904201416,,54697.65
E000181,Rachel,Torres,Female,California,Los Angeles,2018-11-09 19:54:58.046418048,Sales,Sales Representative,Bachelor's,Good,No,65536,1975-11-09 19:54:58.046418048,,68812.8
E000182,Brandon,Webster,Female,Florida,Tampa,2015-06-06 08:31:05.774327154,Finance,Financial Analyst,Bachelor's,Good,No,65304,1963-06-06 08:31:05.774327154,,68569.2
E000183,Brandy,Miller,Male,Texas,Austin,2020-08-12 15:49:52.257432352,Finance,Financial Analyst,Bachelor's,Excellent,No,70950,1970-08-12 15:49:52.257432352,,75987.45
E000184,Briana,Short,Female,Texas,Dallas,2015-04-10 05:19:37.376913520,HR,HR Specialist,Bachelor's,Satisfactory,Yes,66087,1961-04-10 05:19:37.376913520,2021-08-07 09:40:26.186933168,69391.35
E000185,Margaret,Patton,Female,California,San Diego,2018-06-11 20:14:29.829073552,Finance,Accountant,Bachelor's,Excellent,No,67042,1975-06-11 20:14:29.829073552,,70394.1
E000186,Gregory,Powell,Female,New York,Rochester,2020-11-29 23:02:46.146096032,Sales,Sales Manager,Bachelor's,Satisfactory,No,76878,1970-11-29 23:02:46.146096032,,80721.90000000001
E000187,Darren,Martin,Male,Texas,Austin,2020-01-31 21:06:04.271886624,Sales,Sales Representative,Bachelor's,Excellent,No,65490,1995-01-31 21:06:04.271886624,,66799.8
E000188,Diana,Contreras,Female,California,Los Angeles,2022-09-28 10:46:54.081691520,Sales,Sales Manager,Bachelor's,Satisfactory,Yes,88244,1975-09-28 10:46:54.081691520,,92656.2
E000189,Jennifer,Dunn,Female,New York,Rochester,2020-02-12 15:12:21.639047840,HR,HR Assistant,Bachelor's,Good,Yes,49265,1968-02-12 15:12:21.639047840,,51728.25
E000190,Cameron,Martinez,Female,Texas,Dallas,2017-10-08 08:05:10.547864960,Engineering,Software Engineer,Bachelor's,Needs Improvement,Yes,95859,1965-10-08 08:05:10.547864960,,100651.95
E000191,Jonathan,Estrada,Female,Florida,Tampa,2015-09-10 11:33:53.726954256,Sales,Sales Associate,Associate's,Good,Yes,35789,1985-09-10 11:33:53.726954256,,35789.0
E000192,Daniel,Perez,Female,Texas,Austin,2016-03-24 21:20:27.907245528,HR,HR Assistant,Bachelor's,Excellent,No,47786,1961-03-24 21:20:27.907245528,,50175.3
E000193,Gregory,Sims,Female,Texas,Austin,2018-01-19 05:29:04.210833424,Sales,Sales Representative,Bachelor's,Excellent,No,66190,1989-01-19 05:29:04.210833424,,66190.0
E000194,Craig,Kerr,Female,New York,Rochester,2020-07-07 14:59:38.402464960,HR,HR Manager,Master's,Good,Yes,75185,1975-07-07 14:59:38.402464960,,86838.675
E000195,James,Morales,Male,New York,New York City,2021-03-23 04:11:42.485942240,Finance,Financial Analyst,Bachelor's,Excellent,Yes,74139,1971-03-23 04:11:42.485942240,,79402.869
E000196,Deanna,Molina,Male,Florida,Tampa,2018-11-11 05:58:14.112161040,HR,HR Specialist,Bachelor's,Good,No,51523,1982-11-11 05:58:14.112161040,,52553.46
E000197,Randall,Stanton,Male,Texas,Houston,2018-10-12 17:14:46.830759872,Sales,Sales Associate,Associate's,Good,No,37424,1989-10-12 17:14:46.830759872,,38172.48
E000198,Taylor,Watson,Male,Texas,Austin,2020-09-08 13:27:19.901915808,HR,HR Manager,Master's,Satisfactory,No,74851,1993-09-08 13:27:19.901915808,,83982.82200000001
E000199,Nicholas,Shaw,Female,Texas,Austin,2016-04-24 09:48:14.259993584,Finance,Financial Analyst,Bachelor's,Needs Improvement,Yes,72968,1991-04-24 09:48:14.259993584,,72968.0
E000200,Ashley,Potts,Male,Texas,Austin,2015-08-24 18:54:21.402296448,Finance,Financial Analyst,Bachelor's,Needs Improvement,No,77730,1985-08-24 18:54:21.402296448,,79284.6
E000201,Joseph,Jones,Female,California,Los Angeles,2022-02-20 17:09:03.165172448,Sales,Sales Representative,Bachelor's,Satisfactory,No,58909,1993-02-20 17:09:03.165172448,,58909.0
E000202,Kevin,Williams,Male,Texas,Austin,2023-07-03 19:37:20.514872448,HR,HR Specialist,Bachelor's,Satisfactory,No,59616,1994-07-03 19:37:20.514872448,,60808.32
E000203,Jeffrey,Carter,Female,Texas,Dallas,2017-02-06 11:38:51.144885808,Engineering,Engineering Manager,Master's,Good,No,158604,1994-02-06 11:38:51.144885808,,174464.40000000002
E000204,James,Johnson,Female,Texas,Houston,2021-05-21 22:48:30.391049440,Finance,Financial Analyst,Bachelor's,Satisfactory,Yes,61439,1965-05-21 22:48:30.391049440,,64510.950000000004
E000205,Gregory,Lewis,Male,Florida,Orlando,2015-12-14 14:16:32.635695252,Finance,Accountant,Bachelor's,Satisfactory,No,55031,1972-12-14 14:16:32.635695252,,58938.20100000001
E000206,Amanda,Baker,Female,Florida,Orlando,2018-04-25 01:56:18.325285312,Sales,Sales Manager,Bachelor's,Good,Yes,86217,1963-04-25 01:56:18.325285312,2023-12-01 02:19:48.321648512,90527.85
E000207,Julie,Moreno,Male,Texas,Houston,2023-02-11 18:57:41.200322656,Sales,Sales Manager,Bachelor's,Excellent,No,78909,1993-02-11 18:57:41.200322656,,80487.18000000001
E000208,Denise,Bryant,Male,Florida,Orlando,2017-12-24 15:23:44.730599296,Engineering,Engineering Manager,Master's,Satisfactory,No,142295,1986-12-24 15:23:44.730599296,,159654.99000000002
E000209,Raven,Jordan,Male,California,San Diego,2016-10-12 21:54:40.823121672,Finance,Accountant,Bachelor's,Good,Yes,67264,1962-10-12 21:54:40.823121672,,72039.744
E000210,Sarah,Nichols,Female,Florida,Miami,2018-07-06 21:59:10.495617920,HR,HR Assistant,Bachelor's,Good,No,59590,1960-07-06 21:59:10.495617920,,62569.5
E000211,Virginia,Love,Female,Florida,Tampa,2019-09-03 06:25:42.352699136,Sales,Sales Representative,Bachelor's,Satisfactory,No,69475,1994-09-03 06:25:42.352699136,2024-03-07 06:59:06.453284528,69475.0
E000212,Colin,Boyer,Female,New York,Rochester,2021-11-28 14:45:34.817200352,Sales,Sales Associate,Associate's,Good,No,42036,1993-11-28 14:45:34.817200352,2023-01-30 06:42:00.403593416,42036.0
E000213,Joseph,Andersen,Female,California,San Diego,2020-07-20 05:15:33.767861344,Finance,Accountant,Bachelor's,Satisfactory,No,67635,1968-07-20 05:15:33.767861344,,71016.75
E000214,Hannah,Taylor,Male,Florida,Orlando,2015-11-05 16:54:02.162320652,Sales,Sales Manager,Bachelor's,Good,No,79248,1959-11-05 16:54:02.162320652,,84874.60800000001
E000215,Henry,Boyd,Male,New York,New York City,2021-06-24 17:31:39.023652480,HR,HR Specialist,Bachelor's,Good,No,57219,1984-06-24 17:31:39.023652480,,58363.38
E000216,Randall,Frazier,Male,Texas,Dallas,2019-12-08 03:52:59.909246752,Sales,Sales Manager,Bachelor's,Satisfactory,No,97051,1996-12-08 03:52:59.909246752,,98992.02
E000217,Joan,Richardson,Female,Florida,Miami,2016-11-26 20:22:21.627565088,Finance,Finance Manager,Master's,Good,No,98128,1960-11-26 20:22:21.627565088,,113337.84000000001
E000218,Thomas,Nash,Male,New York,Rochester,2016-04-07 19:28:33.230719648,HR,HR Assistant,Bachelor's,Needs Improvement,Yes,59469,1957-04-07 19:28:33.230719648,,63691.299000000006
E000219,George,Hanson,Female,Texas,Austin,2020-07-25 02:14:16.086046880,Sales,Sales Associate,Associate's,Good,No,44705,1984-07-25 02:14:16.086046880,,44705.0
E000220,Troy,Bailey,Female,Florida,Miami,2017-09-09 16:16:42.403167792,HR,HR Assistant,Bachelor's,Good,No,49031,1981-09-09 16:16:42.403167792,,49031.0
E000221,Christopher,Jefferson,Female,Florida,Miami,2020-03-15 03:49:42.801132928,Engineering,Senior Software Engineer,Master's,Needs Improvement,No,113621,1968-03-15 03:49:42.801132928,,131232.255
E000222,Steven,Scott,Female,New York,Rochester,2022-09-03 20:41:34.372858304,Engineering,Engineering Manager,Master's,Satisfactory,No,131414,1971-09-03 20:41:34.372858304,,151783.17000000004
E000223,Kenneth,Evans,Male,Texas,Dallas,2016-03-13 17:00:58.156358672,Engineering,Senior Software Engineer,Master's,Excellent,Yes,111283,1985-03-13 17:00:58.156358672,,124859.52600000001
E000224,Sara,Stevens,Male,Texas,Austin,2023-07-30 07:10:32.266105536,HR,HR Specialist,Bachelor's,Excellent,No,62083,1994-07-30 07:10:32.266105536,,63324.66
E000225,Sharon,Stewart,Male,Florida,Orlando,2021-04-11 08:39:34.674926528,Finance,Accountant,Bachelor's,Good,No,63944,1985-04-11 08:39:34.674926528,,65222.880000000005
E000226,Joshua,Mcconnell,Female,California,San Francisco,2021-07-26 16:06:22.695363712,Engineering,Software Engineer,Bachelor's,Satisfactory,No,101598,1970-07-26 16:06:22.695363712,,106677.90000000001
E000227,Alyssa,Perry,Male,California,Los Angeles,2016-02-28 06:38:57.835432720,Sales,Sales Associate,Associate's,Satisfactory,No,44786,1968-02-28 06:38:57.835432720,,47965.806000000004
E000228,David,Glover,Male,New York,Rochester,2016-11-11 15:52:49.791703464,Finance,Finance Manager,Master's,Needs Improvement,No,98765,1969-11-11 15:52:49.791703464,,116355.04650000003
E000229,Tyler,Valentine,Male,California,Los Angeles,2016-10-18 00:53:40.495143800,Engineering,Software Engineer,Bachelor's,Satisfactory,Yes,93258,1962-10-18 00:53:40.495143800,,99879.31800000001
E000230,Angela,Ramos,Female,New York,Buffalo,2019-06-09 15:49:53.370247024,Engineering,Software Engineer,Bachelor's,Satisfactory,No,86532,1960-06-09 15:49:53.370247024,,90858.6
E000231,Patricia,Mcpherson,Female,Florida,Tampa,2018-12-15 10:40:50.488197264,Sales,Sales Representative,Bachelor's,Good,No,56173,1982-12-15 10:40:50.488197264,,56173.0
E000232,Anna,Jones,Female,Florida,Tampa,2018-12-19 23:26:43.596509728,Sales,Sales Manager,Bachelor's,Satisfactory,Yes,84947,1959-12-19 23:26:43.596509728,,89194.35
E000233,Kristine,Cox,Male,New York,Rochester,2019-01-26 15:15:55.834907792,Engineering,Software Engineer,Bachelor's,Good,No,85844,1996-01-26 15:15:55.834907792,,87560.88
E000234,Melissa,Riley,Male,Florida,Tampa,2021-04-23 12:21:28.002256896,Sales,Sales Representative,Bachelor's,Good,No,57252,1973-04-23 12:21:28.002256896,,61316.89200000001
E000235,Zachary,Cook,Female,New York,Buffalo,2018-05-06 20:39:14.714050544,Sales,Sales Representative,Bachelor's,Good,No,63740,1960-05-06 20:39:14.714050544,,66927.0
E000236,Gina,Grant,Female,California,San Diego,2019-08-09 21:34:17.315972672,Engineering,Senior Software Engineer,Master's,Excellent,No,113531,1977-08-09 21:34:17.315972672,,131128.30500000002
E000237,Robert,Giles,Female,California,Los Angeles,2018-06-25 14:42:20.088290544,Engineering,Software Engineer,Bachelor's,Excellent,No,95872,1959-06-25 14:42:20.088290544,,100665.6
E000238,Vicki,Ryan,Female,California,San Francisco,2020-07-15 13:33:10.319141184,Finance,Finance Manager,Master's,Satisfactory,No,106392,1994-07-15 13:33:10.319141184,,117031.20000000001
E000239,Annette,Snyder,Male,New York,New York City,2016-07-28 14:55:58.040937952,HR,HR Assistant,Bachelor's,Good,No,57415,1968-07-28 14:55:58.040937952,,61491.465000000004
E000240,Terrence,Kelly,Female,New York,Rochester,2019-06-04 09:48:18.037321472,HR,HR Specialist,Bachelor's,Excellent,No,58962,1969-06-04 09:48:18.037321472,,61910.100000000006
E000241,Aaron,Woods,Male,Florida,Tampa,2016-05-01 07:54:08.545168712,HR,HR Assistant,Bachelor's,Satisfactory,Yes,55998,1988-05-01 07:54:08.545168712,,57117.96
E000242,Albert,Owens,Male,Texas,Dallas,2021-01-04 13:09:36.262019872,Engineering,Senior Software Engineer,Master's,Excellent,Yes,120949,1971-01-04 13:09:36.262019872,,142490.01690000002
E000243,Lynn,Morales,Male,Florida,Orlando,2021-08-15 03:20:26.466419840,Engineering,Software Engineer,Bachelor's,Satisfactory,No,80613,1966-08-15 03:20:26.466419840,,86336.523
E000244,Cindy,Mullen,Male,Florida,Tampa,2016-08-16 19:02:49.189033600,Finance,Financial Analyst,Bachelor's,Satisfactory,No,78779,1983-08-16 19:02:49.189033600,,80354.58
E000245,Sherri,Mcbride,Female,California,Los Angeles,2020-04-15 07:16:36.629042976,Sales,Sales Associate,Associate's,Satisfactory,No,40593,1973-04-15 07:16:36.629042976,,42622.65
E000246,Derek,Moon,Female,New York,New York City,2016-05-29 02:00:39.568131600,HR,HR Specialist,Bachelor's,Satisfactory,No,66991,1964-05-29 02:00:39.568131600,,70340.55
E000247,Tammy,Mendoza,Male,New York,Buffalo,2021-02-02 16:06:49.925672640,HR,HR Manager,Master's,Satisfactory,No,83782,1979-02-02 16:06:49.925672640,,98703.57420000002
E000248,Vanessa,Taylor,Female,New York,Rochester,2021-07-15 19:39:25.434940224,Sales,Sales Representative,Bachelor's,Satisfactory,No,66788,1978-07-15 19:39:25.434940224,,70127.40000000001
E000249,Mikayla,Sanchez,Male,Florida,Miami,2020-07-25 20:37:58.035411040,Sales,Sales Representative,Bachelor's,Good,No,50718,1980-07-25 20:37:58.035411040,,51732.36
E000250,Dawn,Wilson,Male,California,San Francisco,2023-06-22 01:44:19.686328448,HR,HR Manager,Master's,Satisfactory,Yes,85666,1965-06-22 01:44:19.686328448,,100923.11460000003
E000251,Gary,Flores,Female,California,Los Angeles,2015-05-12 01:07:55.106793612,Engineering,Senior Software Engineer,Master's,Excellent,Yes,117885,1993-05-12 01:07:55.106793612,,129673.50000000001
E000252,Denise,Johnson,Male,California,San Francisco,2019-06-05 00:47:24.392979424,Finance,Financial Analyst,Bachelor's,Excellent,No,65243,1981-06-05 00:47:24.392979424,,66547.86
